family,true_eig_err
poly,0.0008544889304812
hermite,0.0008542705052748
hermite,0.0996279806153519
hermite,0.0008328080440199
linear,0.0611602254979272
poly,0.0009289987224873
poly,0.0069102257841001
poly,0.0008544889304812
poly,0.0077323576104451
hermite,0.552367785292214
hermite,0.0052680420721195
