system,kind,family,kernel,trial,sc,vamp2
rot,omega=1.0,rbf,rbf(gamma=0.050925611677024626),0,-1.2326794792573117,3.0000000000010933
rot,omega=1.0,rbf,rbf(gamma=0.0818115603150461),0,-1.3272498950951084,3.0000000000007545
rot,omega=1.0,rbf,rbf(gamma=0.07145200040939276),0,-1.2983436251086495,3.0000000000003713
rot,omega=1.0,rbf,rbf(gamma=0.03683909825494282),0,-1.1798189956979084,3.0000000000004277
rot,omega=1.0,rbf,rbf(gamma=0.037808931722169516),0,-1.1836929771778075,3.000000000000579
rot,omega=1.0,rbf,rbf(gamma=0.03252338545705879),0,-1.1621235559983312,3.0000000000005045
rot,omega=1.0,rbf,rbf(gamma=0.054438931578359245),0,-1.2448029233547773,3.00000000000062
rot,omega=1.0,rbf,rbf(gamma=0.06204132226613671),0,-1.2697374740253342,3.000000000001335
rot,omega=1.0,rbf,rbf(gamma=0.051089181933433904),0,-1.233252734803841,3.000000000001949
rot,omega=1.0,rbf,rbf(gamma=0.10887786315671849),0,-1.3921082324968326,3.0000000000008695
rot,omega=1.0,rbf,rbf(gamma=0.12408264453227343),0,-1.4229831417256533,3.0000000000032
rot,omega=1.0,rbf,rbf(gamma=0.03993891032482812),0,-1.1920733817763185,3.0000000000006035
rot,omega=1.0,rbf,rbf(gamma=0.053071965651134034),0,-1.2401327621424163,3.000000000001332
rot,omega=1.0,rbf,rbf(gamma=0.04539207669521673),0,-1.212758540598477,3.000000000000624
rot,omega=1.0,rbf,rbf(gamma=0.057922391345933646),0,-1.256442150388175,3.000000000000755
rot,omega=1.0,rbf,rbf(gamma=0.041615479676953476),0,-1.1985489687444288,3.000000000001152
rot,omega=1.0,rbf,rbf(gamma=0.05199613938182173),0,-1.2364155006816855,3.0000000000008535
rot,omega=1.0,rbf,rbf(gamma=0.045662535070662674),0,-1.213756604502906,3.0000000000019624
rot,omega=1.0,rbf,rbf(gamma=0.048804893879002685),0,-1.225167204735396,3.0000000000007656
rot,omega=1.0,rbf,rbf(gamma=0.05398097833893656),0,-1.2432449114202,3.0000000000008096
rot,omega=1.0,rbf,rbf(gamma=0.10217836386686781),0,-1.3773298614856802,3.0000000000007447
rot,omega=1.0,rbf,rbf(gamma=0.03979291454067298),0,-1.1915044919457474,3.00000000000045
rot,omega=1.0,rbf,rbf(gamma=0.05607236565047633),0,-1.2503069196933394,3.000000000000408
rot,omega=1.0,rbf,rbf(gamma=0.09982659739725774),0,-1.3719563966014816,3.0000000000007874
rot,omega=1.0,rbf,rbf(gamma=0.04506227331329258),0,-1.2115379961968915,3.0000000000012017
rot,omega=1.0,rbf,rbf(gamma=0.04422918706350977),0,-1.2084377453477773,3.0000000000006444
rot,omega=1.0,rbf,rbf(gamma=0.24816528906454685),0,-1.5854587577321988,3.0000000000010965
rot,omega=1.0,rbf,rbf(gamma=0.04332840146837159),0,-1.205057665170783,3.0000000000013967
rot,omega=1.0,rbf,rbf(gamma=0.05179532109810483),0,-1.2357175004815237,3.0000000000020677
rot,omega=1.0,rbf,rbf(gamma=0.04934002200761012),0,-1.2270769063363045,3.000000000000495
rot,omega=1.0,rbf,rbf(gamma=0.11584478269186729),0,-1.4066924780097776,3.000000000000599
rot,omega=1.0,rbf,rbf(gamma=0.07987782064965623),0,-1.3220453979522024,3.0000000000008495
rot,omega=1.0,rbf,rbf(gamma=0.10399227876364346),0,-1.3814073045560948,3.000000000000718
rot,omega=1.0,rbf,rbf(gamma=0.10614393130226807),0,-1.3861698981826653,3.000000000000612
rot,omega=1.0,rbf,rbf(gamma=0.08323095935390695),0,-1.3310167887949182,3.0000000000011284
rot,omega=1.0,rbf,rbf(gamma=0.1996531947945155),0,-1.5361695342359742,3.000000000001457
rot,omega=1.0,rbf,rbf(gamma=0.09078415339043346),0,-1.3503343655378268,3.0000000000006217
rot,omega=1.0,rbf,rbf(gamma=0.04154009321464978),0,-1.1982600443065303,3.0000000000007185
rot,omega=1.0,rbf,rbf(gamma=0.03833455846003302),0,-1.1857772642575368,3.0000000000002984
rot,omega=1.0,rbf,rbf(gamma=0.10796195667787312),0,-1.3901327040581832,3.0000000000005755
rot,omega=1.0,rbf,rbf(gamma=0.09132507014132535),0,-1.3516724712468415,3.0000000000014326
rot,omega=1.0,rbf,rbf(gamma=0.07958582908134595),0,-1.3212521446257197,3.0000000000016103
rot,omega=1.0,rbf,rbf(gamma=0.09760978775800537),0,-1.3667992035740801,3.0000000000009033
rot,omega=1.0,rbf,rbf(gamma=0.04967015997689167),0,-1.2282502896246477,3.0000000000003175
rot,omega=1.0,rbf,rbf(gamma=0.20435672773373562),0,-1.5415728148905807,3.000000000000982
rot,omega=1.0,rbf,rbf(gamma=0.08845837412701954),0,-1.344513299254125,3.0000000000007594
rot,omega=1.0,rbf,rbf(gamma=0.09012454662658516),0,-1.3486946681070904,3.0000000000005396
rot,omega=1.0,rbf,rbf(gamma=0.21775572631343698),0,-1.556171010053328,3.0000000000015277
rot,omega=1.0,rbf,rbf(gamma=0.08356506201021423),0,-1.331896985631397,3.0000000000015206
rot,omega=1.0,rbf,rbf(gamma=0.399306389589031),0,-1.679527221990722,3.0000000000022387
rot,omega=1.0,rbf,rbf(gamma=0.050786350523342905),0,-1.2321907287194547,3.0000000000008726
rot,omega=1.0,rbf,rbf(gamma=0.11214473130095266),0,-1.3990429534320454,3.000000000000942
rot,omega=1.0,rbf,rbf(gamma=0.09868004401522024),0,-1.369300353794712,3.0000000000007203
rot,omega=1.0,rbf,rbf(gamma=0.35383349650807816),0,-1.6578419812123255,3.000000000006301
rot,omega=1.0,rbf,rbf(gamma=0.08665680293674317),0,-1.3399274771412393,3.000000000000941
rot,omega=1.0,rbf,rbf(gamma=0.10359064219620966),0,-1.3805094461535017,3.0000000000010174
rot,omega=1.0,rbf,rbf(gamma=0.03900692880861736),0,-1.1884278932744508,3.000000000000215
rot,omega=1.0,rbf,rbf(gamma=0.20798455752728692),0,-1.5456387715379798,3.0000000000015956
rot,omega=1.0,rbf,rbf(gamma=0.07431515544755675),0,-1.3065902023416598,3.0000000000003424
rot,omega=1.0,rbf,rbf(gamma=0.23168956538373459),0,-1.5702068836434617,3.0000000000007376
rot,omega=1.0,rbf,rbf(gamma=0.08308018642929955),0,-1.3306187730479322,3.000000000000685
rot,omega=1.0,rbf,rbf(gamma=0.1664619187078139),0,-1.4932768471032711,3.0000000000009686
rot,omega=1.0,rbf,rbf(gamma=0.17691674825403908),0,-1.5077607626964293,3.000000000001236
rot,omega=1.0,rbf,rbf(gamma=0.4963305781290937),0,-1.7140147337604867,3.0000000000020757
rot,omega=1.0,rbf,rbf(gamma=0.07666911692006605),0,-1.3132198188270103,3.000000000000401
rot,omega=1.0,rbf,rbf(gamma=0.03538973938208476),0,-1.1739603144666677,3.0000000000004534
rot,omega=1.0,rbf,rbf(gamma=0.07676692793506892),0,-1.3134924162922972,3.0000000000005236
rot,omega=1.0,rbf,rbf(gamma=0.21592391335574623),0,-1.5542416283244185,3.0000000000013127
rot,omega=1.0,rbf,rbf(gamma=0.09934031995378334),0,-1.3708328512992192,3.0000000000007154
rot,omega=1.0,rbf,rbf(gamma=0.1815683067808669),0,-1.5139020769073646,3.0000000000020255
rot,omega=1.0,rbf,rbf(gamma=0.15975564129931247),0,-1.4834564724658192,3.000000000001588
rot,omega=1.0,rbf,rbf(gamma=0.21228786260453614),0,-1.550350954379458,3.0000000000010996
rot,omega=1.0,rbf,rbf(gamma=0.1591716581626919),0,-1.4825806410076208,3.0000000000018434
rot,omega=1.0,rbf,rbf(gamma=0.1826501402826507),0,-1.5153049115123525,3.000000000001473
rot,omega=1.0,rbf,rbf(gamma=0.16713012402042846),0,-1.4942319870988496,3.0000000000006857
rot,omega=1.0,rbf,rbf(gamma=0.40871345546747123),0,-1.6835047108545642,3.000000000001689
rot,omega=1.0,rbf,rbf(gamma=0.19521957551601074),0,-1.530935278484531,3.000000000000801
rot,omega=1.0,rbf,rbf(gamma=0.18024909325317032),0,-1.512178542841529,3.000000000001323
rot,omega=1.0,rbf,rbf(gamma=0.46337913076746917),0,-1.7037810631064227,3.000000000001831
rot,omega=1.0,rbf,rbf(gamma=0.10157270104668581),0,-1.3759554802792477,3.0000000000006644
rot,omega=1.0,rbf,rbf(gamma=0.3329238374156278),0,-1.6462904907145517,3.000000000003638
rot,omega=1.0,rbf,rbf(gamma=0.41596911505457385),0,-1.6864664370103761,3.0000000000025517
rot,omega=1.0,rbf,rbf(gamma=0.9267582615349383),0,-1.7765873803501413,3.000000000015765
rot,omega=1.0,rbf,rbf(gamma=0.1486303108951135),0,-1.466169194661601,3.000000000002331
rot,omega=1.0,rbf,rbf(gamma=0.15353385587013785),0,-1.473948044034068,3.000000000001732
rot,omega=1.0,rbf,rbf(gamma=0.19736008803044047),0,-1.533479754589794,3.000000000001319
rot,omega=1.0,rbf,rbf(gamma=0.43184782671149247),0,-1.6926436017071806,3.0000000000021925
rot,omega=1.0,rbf,rbf(gamma=0.8636956534229849),0,-1.7723908503164052,3.000000000024929
rot,omega=1.0,rbf,rbf(gamma=0.1661603728585991),0,-1.492844455465613,3.0000000000009086
rot,omega=1.0,rbf,rbf(gamma=0.07801385761723471),0,-1.316947783698652,3.0000000000008917
rot,omega=1.0,rbf,rbf(gamma=0.17331360587348635),0,-1.502878064813893,3.0000000000016214
rot,omega=1.0,rbf,rbf(gamma=0.2071812843924193),0,-1.5447459582373138,3.000000000002005
rot,omega=1.0,rbf,rbf(gamma=0.05108148762807717),0,-1.2332257885922888,3.0000000000009326
rot,omega=1.0,rbf,rbf(gamma=0.3631366135617338),0,-1.6626391726583316,3.000000000003461
rot,omega=1.0,rbf,rbf(gamma=0.780878302064043),0,-1.7650909024666204,3.0000000000023537
rot,omega=1.0,rbf,rbf(gamma=0.22428946260190533),0,-1.5628904139221045,3.0000000000007034
rot,omega=1.0,rbf,rbf(gamma=0.07077947876416953),0,-1.2963767912053146,3.0000000000006684
rot,omega=1.0,rbf,rbf(gamma=0.19868063990756668),0,-1.5350332570144967,3.0000000000010782
rot,omega=1.0,rbf,rbf(gamma=0.0739682905257325),0,-1.3056019497670976,3.000000000000545
rot,omega=1.0,rbf,rbf(gamma=0.43551145262687396),0,-1.6940121992348076,3.000000000001864
rot,omega=1.0,rbf,rbf(gamma=0.3342602480408569),0,-1.6470625211939247,3.000000000003873
rot,omega=1.0,rbf,rbf(gamma=0.1533382338401321),0,-1.4736426237101594,3.000000000001122
rot,omega=1.0,rbf,rbf(gamma=0.9926611562581874),0,-1.7799521786433965,3.0000000000057074
rot,omega=1.0,rbf,rbf(gamma=0.10185122335404925),0,-1.376588318527457,3.0000000000008176
rot,omega=1.0,rbf,rbf(gamma=0.14748749355271867),0,-1.4643187364258785,3.000000000001789
rot,omega=1.0,rbf,rbf(gamma=0.3070677117402757),0,-1.6303553797073096,3.00000000000286
rot,omega=1.0,rbf,rbf(gamma=0.06796945532817232),0,-1.2880328176500235,3.0000000000004454
rot,omega=1.0,rbf,rbf(gamma=0.297260621790227),0,-1.6237741822088467,3.0000000000018803
rot,omega=1.0,rbf,rbf(gamma=0.8174269109349425),0,-1.768591724810827,3.0000000000030997
rot,omega=1.0,rbf,rbf(gamma=0.8319382301091477),0,-1.7698553185444499,3.0000000000119216
rot,omega=1.0,rbf,rbf(gamma=0.3183433163253838),0,-1.6375457861324607,3.0000000000024185
rot,omega=1.0,rbf,rbf(gamma=0.06492902188090491),0,-1.2787696886779218,3.0000000000003104
rot,omega=1.0,rbf,rbf(gamma=0.3323207457171982),0,-1.645940515978236,3.000000000003891
rot,omega=1.0,rbf,rbf(gamma=0.6646414914343964),0,-1.7502948384464923,3.0000000000025135
rot,omega=1.0,rbf,rbf(gamma=0.1636231206300922),0,-1.4891724211394577,3.000000000000943
rot,omega=1.0,rbf,rbf(gamma=0.4245757252090723),0,-1.6898650422163948,3.000000000001507
rot,omega=1.0,rbf,rbf(gamma=0.3653002805653014),0,-1.6637265419919487,3.00000000000375
rot,omega=1.0,rbf,rbf(gamma=0.36049818650634063),0,-1.6612989259476945,3.0000000000027303
rot,omega=1.0,rbf,rbf(gamma=0.07367819650988564),0,-1.3047731767361435,3.000000000000396
rot,omega=1.0,rbf,rbf(gamma=0.31951128259862493),0,-1.6382686644750755,3.0000000000033364
rot,omega=1.0,rbf,rbf(gamma=0.20314540209337162),0,-1.5401956867582671,3.000000000001304
rot,omega=1.0,rbf,rbf(gamma=0.6141354234805514),0,-1.7416601415732182,3.0000000000030576
rot,omega=1.0,rbf,rbf(gamma=0.14290400081878551),0,-1.456749645210005,3.0000000000012417
rot,omega=1.0,rbf,rbf(gamma=0.3904391510320215),0,-1.6756290871373847,3.000000000005686
rot,omega=1.0,rbf,rbf(gamma=0.39736127981513336),0,-1.6786847574193158,3.0000000000027742
rot,omega=1.0,rbf,rbf(gamma=0.594521243580454),0,-1.7378553936794434,3.0000000000029026
rot,omega=1.0,rbf,rbf(gamma=0.7947225596302667),0,-1.7664727413207484,3.0000000000019766
rot,omega=1.0,rbf,rbf(gamma=0.07561786344433903),0,-1.3102755930310521,3.0000000000010907
rot,omega=1.0,rbf,rbf(gamma=0.39472017606088095),0,-1.6775295737900116,3.0000000000017657
rot,omega=1.0,rbf,rbf(gamma=0.7262732271234676),0,-1.758907372679579,3.0000000000018985
rot,omega=1.0,rbf,rbf(gamma=0.8710229052537479),0,-1.7729334707329072,3.0000000000042437
rot,omega=1.0,rbf,rbf(gamma=0.6685204960817138),0,-1.750895080326603,3.0000000000024687
rot,omega=1.0,rbf,rbf(gamma=0.10216297525615434),0,-1.3772950220556948,3.0000000000012323
rot,omega=1.0,rbf,rbf(gamma=0.147936581051465),0,-1.4650476244053534,3.0000000000017963
rot,omega=1.0,rbf,rbf(gamma=0.6366866326507676),0,-1.7457113087115752,3.0000000000023226
rot,omega=1.0,rbf,rbf(gamma=0.29497498710543735),0,-1.6221943624297894,3.000000000001831
rot,omega=1.0,rbf,rbf(gamma=0.3466272117469727),0,-1.6539851010031985,3.0000000000047087
rot,omega=1.0,rbf,rbf(gamma=0.4143625687848386),0,-1.6858184060941386,3.0000000000023275
rot,omega=1.0,rbf,rbf(gamma=0.8971578504076213),0,-1.7747476637025972,3.000000000009439
rot,omega=1.0,rbf,rbf(gamma=0.44857892520381065),0,-1.6987301839717661,3.0000000000021125
rot,omega=1.0,rbf,rbf(gamma=0.2037024467080985),0,-1.5408302054031808,3.0000000000011364
rot,omega=1.0,rbf,rbf(gamma=0.12985804376180982),0,-1.4338312347619029,3.0000000000017173
rot,omega=1.0,rbf,rbf(gamma=0.15602771523446943),0,-1.4778067267121573,3.0000000000010805
rot,omega=1.0,rbf,rbf(gamma=0.14155895752833905),0,-1.4544826285414945,3.000000000002161
rot,omega=1.0,rbf,rbf(gamma=0.13593891065634464),0,-1.4447766066034444,3.0000000000010214
rot,omega=1.0,rbf,rbf(gamma=0.06504677091411758),0,-1.279133082508095,3.0000000000011084
rot,omega=1.0,rbf,rbf(gamma=0.7076669930161563),0,-1.756505612403455,3.0000000000024345
rot,omega=1.0,rbf,rbf(gamma=0.8491514504181445),0,-1.7712675178447288,3.000000000020194
rot,omega=1.0,rbf,rbf(gamma=0.3066764676802642),0,-1.6300988069892166,3.0000000000027573
rot,omega=1.0,rbf,rbf(gamma=0.3272462412601844),0,-1.642956419841894,3.0000000000045874
rot,omega=1.0,rbf,rbf(gamma=0.7209963730126813),0,-1.7582424994356174,3.0000000000017284
rot,omega=1.0,rbf,rbf(gamma=0.7306005611306028),0,-1.7594432414140617,3.000000000002541
rot,omega=1.0,rbf,rbf(gamma=0.14735639301977127),0,-1.4641055325327588,3.000000000002307
rot,omega=1.0,rbf,rbf(gamma=0.798612779178062),0,-1.7668485504553797,3.0000000000016813
rot,omega=1.0,rbf,rbf(gamma=0.15123572688867806),0,-1.4703344840497143,3.000000000002135
rot,omega=1.0,rbf,rbf(gamma=0.40629080418674324),0,-1.6824954746466572,3.0000000000019416
rot,omega=1.0,rbf,rbf(gamma=0.5899499742108747),0,-1.7369286765259535,3.000000000003002
rot,omega=1.0,rbf,rbf(gamma=0.28580800163757103),0,-1.6156750359638934,3.00000000000169
rot,omega=1.0,rbf,rbf(gamma=0.2831179150566781),0,-1.6137044844292183,3.00000000000157
rot,omega=1.0,rbf,rbf(gamma=0.6658476748312556),0,-1.750482384792488,3.0000000000018026
rot,omega=1.0,rbf,rbf(gamma=0.7894403521217619),0,-1.7659537738802142,3.000000000001855
rot,omega=1.0,rbf,rbf(gamma=0.29587316210293),0,-1.6228173023985248,3.0000000000019424
rot,omega=1.0,rbf,rbf(gamma=0.6049429075547123),0,-1.7399109366604373,3.0000000000029035
rot,omega=1.0,rbf,rbf(gamma=0.25971608752361963),0,-1.5953698382980548,3.0000000000009472
rot,omega=1.0,rbf,rbf(gamma=0.6932544234939454),0,-1.7545313502487279,3.0000000000021694
rot,omega=1.0,rbf,rbf(gamma=0.8287251375696773),0,-1.769581417797378,3.0000000000117413
rot,omega=1.0,rbf,rbf(gamma=0.6390225651972499),0,-1.7461123011361321,3.00000000000214
rot,omega=1.0,rbf,rbf(gamma=0.20432595051230867),0,-1.5415379471403883,3.000000000001496
rot,omega=1.0,rbf,rbf(gamma=0.5662358301133562),0,-1.7318622546002,3.0000000000031894
rot,omega=1.0,rbf,rbf(gamma=0.8125816083734865),0,-1.7681543523798582,3.0000000000020126
rot,omega=1.0,rbf,rbf(gamma=0.2718778213126893),0,-1.605173771153311,3.000000000001249
rot,omega=1.0,rbf,rbf(gamma=0.6544924825203688),0,-1.7486840536560406,3.00000000000327
rot,omega=1.0,rbf,rbf(gamma=0.59174632420586),0,-1.7372947017914395,3.0000000000031473
rot,omega=1.0,rbf,rbf(gamma=0.3024714537773561),0,-1.6273102087307776,3.0000000000024767
rot,omega=1.0,rbf,rbf(gamma=0.6133529353605284),0,-1.7415135195925129,3.000000000001776
rot,omega=1.0,rbf,rbf(gamma=0.407404893416197),0,-1.682960868495279,3.000000000003136
rot,omega=1.0,rbf,rbf(gamma=0.13009354182823515),0,-1.4342640371378446,3.0000000000024727
rot,omega=1.0,rbf,rbf(gamma=0.5437556426253786),0,-1.7266290527162984,3.000000000002408
rot,omega=1.0,rbf,rbf(gamma=0.5716160032751421),0,-1.7330510001388586,3.0000000000034466
rot,omega=1.0,rbf,rbf(gamma=0.2601870836564703),0,-1.5957612307930191,3.000000000000819
rot,omega=1.0,rbf,rbf(gamma=0.29471278603954254),0,-1.6220119878475217,3.0000000000024025
rot,omega=1.0,rbf,rbf(gamma=0.5194321750472393),0,-1.7204449276178089,3.00000000000163
rot,omega=1.0,rbf,rbf(gamma=0.31205543046893885),0,-1.6335841005660066,3.000000000002557
rot,omega=1.0,rbf,rbf(gamma=0.5203741673129406),0,-1.7206952140088858,3.0000000000011355
rot,omega=1.0,rbf,rbf(gamma=0.40865190102461735),0,-1.683479195900065,3.0000000000029137
rot,omega=1.0,rbf,rbf(gamma=1.0388643500944785),0,-1.7817828268073048,3.000000000011309
rot,omega=1.0,rbf,rbf(gamma=0.814809786832394),0,-1.7683564627249224,3.000000000002586
rot,omega=1.0,rbf,rbf(gamma=0.8173038020492347),0,-1.7685807094118675,3.0000000000022866
rot,omega=1.0,rbf,rbf(gamma=0.5894255720790851),0,-1.736821367374293,3.000000000003243
rot,omega=1.0,rbf,rbf(gamma=0.6241108609378777),0,-1.7434931679140915,3.000000000001971
rot,omega=1.0,linear,linear,0,-1.6973029674835112,1.9999999999999916
rot,omega=1.0,poly,poly(p=1),0,-2.153183248722196,2.99999999999978
rot,omega=1.0,poly,poly(p=2),0,-3.3241254375750815,3.000000000000513
rot,omega=1.0,poly,poly(p=3),0,-1.245109339774464,3.0000000000005946
rot,omega=1.0,poly,poly(p=4),0,30.95415787350106,3.0000000000036526
rot,omega=1.0,hermite,hermite(good),0,-1.2104844426616117,3.000000000000148
rot,omega=1.0,hermite,hermite(bad),0,-2.6824218681899166,3.0000000000011036
rot,omega=1.0,hermite,hermite(ugly),0,-0.39289705669493064,1.0000250924923244
rot,omega=1.0,rbf,rbf(gamma=0.04991329869862887),1,-1.2530745660246918,3.0000000000003837
rot,omega=1.0,rbf,rbf(gamma=0.03687187338817967),1,-1.2000987596876675,3.0000000000003006
rot,omega=1.0,rbf,rbf(gamma=0.041782531005107114),1,-1.2209244880549788,3.0000000000004112
rot,omega=1.0,rbf,rbf(gamma=0.037157577723778375),1,-1.2013412798038277,3.000000000000814
rot,omega=1.0,rbf,rbf(gamma=0.03838346396753446),1,-1.2066286233242844,3.0000000000007807
rot,omega=1.0,rbf,rbf(gamma=0.07374374677635934),1,-1.3331472877036634,3.000000000000706
rot,omega=1.0,rbf,rbf(gamma=0.03572600020469638),1,-1.195075932058654,3.000000000000836
rot,omega=1.0,rbf,rbf(gamma=0.04090578015752305),1,-1.2172873984314987,3.000000000000756
rot,omega=1.0,rbf,rbf(gamma=0.03698414526286625),1,-1.200587492413587,3.000000000000439
rot,omega=1.0,rbf,rbf(gamma=0.03398472766408616),1,-1.1873204186794162,3.000000000000302
rot,omega=1.0,rbf,rbf(gamma=0.050925611677024626),1,-1.2568870064243831,3.0000000000013065
rot,omega=1.0,rbf,rbf(gamma=0.0818115603150461),1,-1.356263244280004,3.000000000000491
rot,omega=1.0,rbf,rbf(gamma=0.07145200040939276),1,-1.326247231091135,3.0000000000008757
rot,omega=1.0,rbf,rbf(gamma=0.03683909825494282),1,-1.1999559718363464,3.0000000000012164
rot,omega=1.0,rbf,rbf(gamma=0.037808931722169516),1,-1.2041594665407436,3.0000000000003495
rot,omega=1.0,rbf,rbf(gamma=0.03252338545705879),1,-1.180694915345709,3.0000000000002873
rot,omega=1.0,rbf,rbf(gamma=0.054438931578359245),1,-1.269810273536493,3.000000000001258
rot,omega=1.0,rbf,rbf(gamma=0.06204132226613671),1,-1.2962252806193508,3.0000000000005507
rot,omega=1.0,rbf,rbf(gamma=0.051089181933433904),1,-1.2574992376611631,3.00000000000125
rot,omega=1.0,rbf,rbf(gamma=0.10887786315671849),1,-1.422356561045171,3.0000000000024585
rot,omega=1.0,rbf,rbf(gamma=0.12408264453227343),1,-1.4531676305613095,3.000000000002632
rot,omega=1.0,rbf,rbf(gamma=0.03993891032482812),1,-1.213236167088377,3.0000000000005933
rot,omega=1.0,rbf,rbf(gamma=0.053071965651134034),1,-1.264838107031836,3.000000000000396
rot,omega=1.0,rbf,rbf(gamma=0.04539207669521673),1,-1.2355415606998117,3.0000000000014433
rot,omega=1.0,rbf,rbf(gamma=0.057922391345933646),1,-1.2821684772811142,3.000000000000541
rot,omega=1.0,rbf,rbf(gamma=0.041615479676953476),1,-1.2202341553249214,3.0000000000005835
rot,omega=1.0,rbf,rbf(gamma=0.05199613938182173),1,-1.2608749862392525,3.0000000000014273
rot,omega=1.0,rbf,rbf(gamma=0.045662535070662674),1,-1.2366142027035307,3.000000000001536
rot,omega=1.0,rbf,rbf(gamma=0.048804893879002685),1,-1.248853476415655,3.0000000000004388
rot,omega=1.0,rbf,rbf(gamma=0.05398097833893656),1,-1.2681523642680022,3.0000000000009934
rot,omega=1.0,rbf,rbf(gamma=0.10217836386686781),1,-1.4074561030023154,3.0000000000009917
rot,omega=1.0,rbf,rbf(gamma=0.03979291454067298),1,-1.2126207297589318,3.0000000000004703
rot,omega=1.0,rbf,rbf(gamma=0.05607236565047633),1,-1.2756602891888202,3.0000000000003815
rot,omega=1.0,rbf,rbf(gamma=0.09982659739725774),1,-1.402014384410978,3.000000000002261
rot,omega=1.0,rbf,rbf(gamma=0.04506227331329258),1,-1.2342293589359317,3.000000000000827
rot,omega=1.0,rbf,rbf(gamma=0.04422918706350977),1,-1.2308940492469715,3.0000000000008726
rot,omega=1.0,rbf,rbf(gamma=0.24816528906454685),1,-1.6075132095363962,3.0000000000185216
rot,omega=1.0,rbf,rbf(gamma=0.04332840146837159),1,-1.227254039238606,3.0000000000017866
