kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.4988010796611853),omega=1.0,Principle Components (kDMD),1,1,33.67093091003587,,9.592584208818362,3.510100112447544,0.04561005301762884,
rbf(gamma=1.4988010796611853),omega=1.0,Principle Components (kDMD),2,1,38.10737803475534,,10.856493209301542,3.510100112447544,0.1155680899134687,
rbf(gamma=1.4988010796611853),omega=1.0,Principle Components (kDMD),3,1,38.10737803475534,,10.856493209301542,3.510100112447544,0.1155680899134687,
rbf(gamma=1.4988010796611853),omega=1.0,Principle Components (kDMD),4,1,41.049552939534436,,11.694695770631782,3.510100112447544,0.12984803707762502,
rbf(gamma=1.4988010796611853),omega=1.0,Principle Components (kDMD),5,1,41.049552939534436,,11.694695770631782,3.510100112447544,0.12984803707762502,
rbf(gamma=1.4988010796611853),omega=1.0,Reduced Rank,1,1,126.17064479188237,,35.94502742085761,3.510100112447544,0.045527274242749556,
rbf(gamma=1.4988010796611853),omega=1.0,Reduced Rank,2,1,209.0882835381683,,59.567612558028706,3.510100112447544,0.11461442749559585,
rbf(gamma=1.4988010796611853),omega=1.0,Reduced Rank,3,1,209.0882835381683,,59.567612558028706,3.510100112447544,0.11461442749559585,
rbf(gamma=1.4988010796611853),omega=1.0,Reduced Rank,4,1,150.59191904876513,,42.90245697401476,3.510100112447544,0.1299009266771528,
rbf(gamma=1.4988010796611853),omega=1.0,Reduced Rank,5,1,150.59191904876513,,42.90245697401476,3.510100112447544,0.1299009266771528,
rbf(gamma=1.5019988800318427),omega=0.8,Principle Components (kDMD),1,1,3.7766192172268664,,8.8334390292101,0.42753668245611676,0.09281700664193443,
rbf(gamma=1.5019988800318427),omega=0.8,Principle Components (kDMD),2,1,5.086005405534139,,11.896067903029998,0.42753668245611676,0.12929077184079713,
rbf(gamma=1.5019988800318427),omega=0.8,Principle Components (kDMD),3,1,5.086005405534139,,11.896067903029998,0.42753668245611676,0.12929077184079713,
rbf(gamma=1.5019988800318427),omega=0.8,Principle Components (kDMD),4,1,5.536939564662823,,12.950794146724817,0.42753668245611676,0.13385160027972492,
rbf(gamma=1.5019988800318427),omega=0.8,Principle Components (kDMD),5,1,5.536939564662823,,12.950794146724817,0.42753668245611676,0.13385160027972492,
rbf(gamma=1.5019988800318427),omega=0.8,Reduced Rank,1,1,10.936195999616409,,25.579550126061807,0.42753668245611676,0.16532000171673336,
rbf(gamma=1.5019988800318427),omega=0.8,Reduced Rank,2,1,25.484664523620523,,59.60813555743564,0.42753668245611676,0.1719923437989319,
rbf(gamma=1.5019988800318427),omega=0.8,Reduced Rank,3,1,25.484664523620523,,59.60813555743564,0.42753668245611676,0.1719923437989319,
rbf(gamma=1.5019988800318427),omega=0.8,Reduced Rank,4,1,22.49107799861352,,52.60619479340711,0.42753668245611676,0.16951296335333368,
rbf(gamma=1.5019988800318427),omega=0.8,Reduced Rank,5,1,22.49107799861352,,52.60619479340711,0.42753668245611676,0.16951296335333368,
