kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=0.344934275756361),damping=0.0,Principal Components (kDMD),3.0,1.0,0.014109231593190335,,9.056368733729762,0.0015579347537652223,0.11227111429391172,,0.0,4.0,5.022698923440316e-10,,5.0
rbf(gamma=0.344934275756361),damping=0.0,Reduced Rank,3.0,1.0,0.35746002867339155,,9.056342801793743,0.03947068220546944,0.1122711142939109,,0.0,4.0,5.022698923440316e-10,,5.0
rbf(gamma=0.376248739078333),damping=0.0,Principal Components (kDMD),3.0,1.0,0.002349103915541661,,9.530192890886426,0.00024649069986695365,0.11215817911803183,,0.0,4.0,9.058801486716561e-10,,5.0
rbf(gamma=0.376248739078333),damping=0.0,Reduced Rank,3.0,1.0,0.14962441516330335,,9.530203996627677,0.01570002228874103,0.11215817911808366,,0.0,4.0,9.058767069802798e-10,,5.0
rbf(gamma=0.39251056545045704),damping=0.0,Principal Components (kDMD),3.0,1.0,0.014109012428748475,,9.05622805746504,0.0015579347537652203,0.11227107883180247,,0.0,4.0,5.022692262102169e-10,,5.0
rbf(gamma=0.39251056545045704),damping=0.0,Reduced Rank,3.0,1.0,0.35745339849073315,,9.056174824391352,0.039470682205470446,0.11227107883179813,,0.0,4.0,5.022724458569883e-10,,5.0
rbf(gamma=0.4090400248920074),damping=0.0,Principal Components (kDMD),3.0,1.0,0.0023490973265833594,,9.530166159823898,0.00024649069986695457,0.1121582279282247,,0.0,4.0,9.058787053817241e-10,,5.0
rbf(gamma=0.4090400248920074),damping=0.0,Reduced Rank,3.0,1.0,0.14962361717631334,,9.530153169503572,0.015700022288740116,0.11215822792826989,,0.0,4.0,9.058781502702118e-10,,5.0
rbf(gamma=0.44027191276142164),damping=0.0,Principal Components (kDMD),3.0,1.0,0.01410928237724374,,9.056401330764587,0.0015579347537652201,0.11227106681000062,,0.0,4.0,5.022703364332415e-10,,5.0
rbf(gamma=0.44027191276142164),damping=0.0,Reduced Rank,3.0,1.0,0.3574628436844112,,9.05641412083001,0.039470682205469884,0.11227106680999391,,0.0,4.0,5.022711135893587e-10,,5.0
