family,system,kind,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,agg_bias_mean_z,agg_dist_mean_z,agg_spurious_mean_z,agg_trunc_mean_z,agg_bias_std_z,agg_spurious_std_z,mean_spurious_ref_count_z,mean_spurious_residual_count_z,mean_spectral_gap_z,agg_horizon_instab_z,agg_horizon_sens_z,score_vs_analytic,rank_score_vs_analytic
rbf,duffing,omega=1.5,rbf(gamma=1.2844715104382538),Reduced Rank,11.83117081888079,28.94989994116084,0.1771591470300373,0.4086774338746256,,,,5.0,0.0002368537739076,6.336697849296247e-05,0.0,-0.19965945248686917,-0.10834342184542786,0.30312911640178947,-0.1659834287615965,0.0,0.0,0.0,1.2632974094814857,0.12756135719962655,-0.13413389201923392,-0.08980268033781097,1.0152760434129484,106
rbf,duffing,omega=1.5,rbf(gamma=2.413870694664763),Reduced Rank,23.4593967838734,20.65804873622594,0.1876321311429961,1.1356056461777542,,,,5.0,0.0002084704672776,8.933139022115899e-05,0.0,-0.07686575875431029,-0.14804158311502705,0.38006133490246485,0.23188932183398658,0.0,0.0,0.0,1.2632974094814857,0.1276321925348205,-0.13397767620222806,-0.08980268033781097,1.374431803158978,109
rbf,duffing,omega=1.5,rbf(gamma=0.8863102007103911),Reduced Rank,191.11057660598505,46.87241566958826,0.0976713202251803,4.07725042278931,,,,4.0,3.678411392504799e-05,2.4215607521971272e-05,0.0,1.6935253302179285,-0.022537381413757406,-0.2807708297776815,1.8419524322440044,0.0,0.0,0.0,0.19991575166878783,0.12806066482476494,-0.1343694476508099,-0.08980268033781097,2.3509672912410413,117
rbf,duffing,omega=1.5,rbf(gamma=4.695539874725136),Reduced Rank,59.70291950156429,23.455032223534253,0.1483594653466941,2.545420485146882,,,,5.0,0.0001075070737699,8.821964020866435e-05,0.0,0.3058646802467521,-0.13465071311467192,0.09157304220977935,1.0035293521939717,0.0,0.0,0.0,1.2632974094814857,0.12788416373446485,-0.13398436508616374,-0.08980268033781097,1.8680041313635887,112
rbf,duffing,omega=1.5,rbf(gamma=0.6422357552191269),Reduced Rank,3.038672834430491,34.82622842732161,0.1949906676551201,0.0872524235798848,,,,5.0,0.0002509997969366,4.22477218771089e-05,0.0,-0.2925079495746549,-0.08020984465606472,0.43411551207775956,-0.34191036458790014,0.0,0.0,0.0,1.2632974094814857,0.12752605341011455,-0.13426095678624422,-0.08980268033781097,0.9934393346155777,105
rbf,duffing,omega=1.5,rbf(gamma=1.379440517839879),Reduced Rank,67.96735203582071,44.71804397233563,0.1004765477131264,1.5199088778987748,,,,4.0,0.0,0.0001732719672754,0.0,0.39313682309468506,-0.03285167588895191,-0.2601642508199483,0.4422316655203993,0.0,0.0,0.0,0.19991575166878783,0.12815246579332926,-0.13347264470135126,-0.08980268033781097,0.3619533886722747,90
rbf,duffing,omega=1.5,rbf(gamma=3.017697096368131),Reduced Rank,108.54487026400189,35.52272604439184,0.114804113949767,3.055645845658246,,,,4.0,7.640986216039813e-05,0.0002302565403392,0.0,0.8216341158665297,-0.07687528473175134,-0.15491712694278548,1.2827931971988296,0.0,0.0,0.0,0.19991575166878783,0.12796177207787143,-0.13312979496799007,-0.08980268033781097,1.2722024651933304,108
rbf,duffing,omega=1.5,rbf(gamma=1.5088485481840654),Reduced Rank,35.83339581149056,36.93843316306905,0.1116124324185671,0.9700843469266772,,,,4.0,0.0,0.0002948404403135,0.0,0.05380327463208798,-0.07009742920603719,-0.17836251159098876,0.1412938359241365,0.0,0.0,0.0,0.19991575166878783,0.12815246579332926,-0.13274122361095234,-0.08980268033781097,-0.08256166758618058,88
rbf,duffing,omega=1.5,rbf(gamma=2.5689430208765076),Reduced Rank,54.20530640826132,34.997539424080315,0.1951436796664178,1.548831926480093,,,,5.0,0.000195172021736,8.080160352652577e-05,0.0,0.24781006207270811,-0.07938967417681933,0.43523950437636494,0.45806224232274795,0.0,0.0,0.0,1.2632974094814857,0.12766538105157005,-0.13402899597066098,-0.08980268033781097,1.9359894371324267,114
rbf,duffing,omega=1.5,rbf(gamma=4.827741389329526),Reduced Rank,48.54902166819594,21.837247654573066,0.1859206077211189,2.223220729835384,,,,5.0,7.480996412523311e-05,0.000170689119082,0.0,0.18807987639118348,-0.14239603694294656,0.3674888634424962,0.8271783718394599,0.0,0.0,0.0,1.2632974094814857,0.12796576489361605,-0.1334881845004023,-0.08980268033781097,1.9307513159005432,113
rbf,duffing,omega=1.5,rbf(gamma=2.5526694076203773),Reduced Rank,361.26468761177,49.11882375891574,0.0998892463323565,7.354913248430455,,,,4.0,0.0002344920180151,9.823422835630868e-05,0.0,3.4903472923196475,-0.01178245245960782,-0.264478436506073,3.6359297492489024,0.0,0.0,0.0,0.19991575166878783,0.12756725136032013,-0.13392411195638598,-0.08980268033781097,5.072023863033169,121
rbf,duffing,omega=1.5,rbf(gamma=2.859846834780187),Reduced Rank,55.37339066852011,23.27398981737249,0.1765736166598613,2.37919630897095,,,,5.0,4.272121541704088e-05,0.0002530843195076,0.0,0.26014499444673095,-0.1355174738004122,0.29882794016669684,0.9125491576283162,0.0,0.0,0.0,1.2632974094814857,0.12804584778530761,-0.13299245081359318,-0.08980268033781097,1.9842552418499093,115
rbf,duffing,omega=1.5,rbf(gamma=2.758881035679758),Reduced Rank,169.27733710831302,40.84693138138656,0.1143429520608838,4.144187369371169,,,,4.0,0.0,0.0002740308974963,0.0,1.462967020451848,-0.05138505861979634,-0.15830471989786765,1.87858931963157,0.0,0.0,0.0,0.19991575166878783,0.12815246579332926,-0.13286642497375376,-0.08980268033781097,2.2338947810038565,116
rbf,duffing,omega=1.5,rbf(gamma=1.4299234173900934),Reduced Rank,45.54313373299894,46.55380602775324,0.1593150088061838,0.9782902327222874,,,,5.0,7.210431952797691e-05,0.0001978703197337,0.0,0.1563377960755634,-0.024062760563842513,0.17205003464369506,0.1457851987538009,0.0,0.0,0.0,1.2632974094814857,0.1279725172866498,-0.1333246478290748,-0.08980268033781097,1.4813740094902412,110
rbf,duffing,omega=1.5,rbf(gamma=5.137886041753015),Reduced Rank,177.17469434758308,30.71000838535497,0.1924963135779677,5.769281861612073,,,,5.0,0.0001068381989637,0.0001321677407444,0.0,1.5463628599423263,-0.09991670661107623,0.4157925402474008,2.768059290204121,0.0,0.0,0.0,1.2632974094814857,0.12788583302450626,-0.133719949758641,-0.08980268033781097,4.349986034577999,120
rbf,duffing,omega=1.5,rbf(gamma=5.965993307897684),Reduced Rank,854.9370470564398,63.18093377891794,0.114627268024468,13.531567134604666,,,,4.0,0.000510034215675,3.0858325090976635e-05,0.0,8.703511595488314,0.05554146563393649,-0.15621619788754346,7.016624334458158,0.0,0.0,0.0,0.19991575166878783,0.12687958927127088,-0.13432948150164217,-0.08980268033781097,12.150372414928757,123
hermite,duffing,omega=3.0,hermite(ugly),PCR,0.0,13.876849003831015,0.1698758783479551,0.0,0.0,0.004435685099156,,1.0,,0.0,0.0104305837306032,-0.4827723722390314,-0.24888462524142974,-0.1870855516002819,-0.5091205394815715,-0.3371177286100323,-0.6679140679615218,0.0,-3.347193436986934,0.0,-0.1388358931436959,-0.08980352198798076,-5.000393620083028,2
hermite,duffing,omega=3.0,hermite(good),PCR,6.02584268851691e-10,218.51036219476623,0.0802143740812053,5.1372067588672665e-12,1.1141492157568395e-09,0.0196094485061316,,3.9,0.0010415336847007,0.0,0.0191525991841955,-0.4827723722377625,0.6897478632769422,-0.8129738225768459,-0.5091205394806886,-0.3371177285389953,-0.387296879623858,0.0,-0.5501495898044453,0.13286015403163073,-0.1388358931436959,-0.08980352198798076,-1.7540211812390305,29
hermite,duffing,omega=3.0,hermite(bad),PCR,3.3618931410433807e-06,24.15534887400092,0.0967434728191669,1.934104277224629e-07,3.867167697779635e-06,0.0426973160072791,,3.6,0.0010434754983765,0.0,0.0202434535355412,-0.4827723651595832,-0.2017382230664769,-0.6975913168458977,-0.5091205062377736,-0.33711748204323494,0.03968041592999985,0.0,-0.8394989533060819,0.13285548772876005,-0.1388358931436959,-0.08980352198798076,-2.712732049292532,14
linear,duffing,omega=3.0,linear,PCR,0.0,10.228347183877911,0.3268664640591107,0.0,0.0,0.0038280182422398,,4.5,0.0,0.0,0.0065889558042471,-0.4827723722390314,-0.26561992088887837,0.9087979834118739,-0.5091205394815715,-0.3371177286100323,-0.6791520028271344,0.0,0.028549137198828445,0.1353630263120191,-0.1388358931436959,-0.08980352198798076,-0.48063077709295193,76
poly,duffing,omega=3.0,poly(p=1),PCR,0.0,12.751811162019983,0.0668381355888312,0.0,0.0,0.0068305828808974,,3.9,0.0023211323194101,0.0,0.0554193324208533,-0.4827723722390314,-0.2540450559679018,-0.9063475714407369,-0.5091205394815715,-0.3371177286100323,-0.6236238372624304,0.0,-0.5501495898044453,0.12978519639955255,-0.1388358931436959,-0.08980352198798076,-2.8518070675929166,13
poly,duffing,omega=3.0,poly(p=3),PCR,0.0193725259936596,13.866781056602685,0.1114345771967535,0.0014330929985378,0.0075302090470514,0.0229551471699495,,3.8,0.000639963567368,3.0613371612586704e-05,0.0299803538733039,-0.48273157772563074,-0.2489308058606931,-0.5950390566220662,-0.5088742163916127,-0.3366376099099983,-0.3254229379467359,0.0,-0.6465993776383243,0.133825152792658,-0.13866008884435124,-0.08980352198798076,-2.554804097442707,15
poly,duffing,omega=3.0,poly(p=4),PCR,0.042199669397211,11.549367728464754,0.1204541227971848,0.0037356295178405,0.015607171877575,0.0222814206275242,,3.8,0.0007205915075253,5.658866380675587e-05,0.0370982553729281,-0.48268350850596464,-0.2595605380350421,-0.5320775008572505,-0.5084784514895746,-0.33612263072812126,-0.33788255280780133,0.0,-0.6465993776383243,0.13363139867850038,-0.13851091977855023,-0.08980352198798076,-2.50516018909263,16
poly,duffing,omega=3.0,poly(p=2),PCR,0.0066397404099248,18.48075189569357,0.1021268167079978,0.0003718125712452,0.002603764118912,0.0240392567981075,,4.0,0.0005753652943894,1.0365039035065138e-05,0.1763068406688483,-0.4827583903257167,-0.22776700496066082,-0.6600125161531446,-0.5090566315415229,-0.3369517151785119,-0.3053738711764162,0.0,-0.45369980197056625,0.13398038658794859,-0.13877636953263142,-0.08980352198798076,-2.40093712399622,18
rbf,duffing,omega=3.0,rbf(gamma=2.3523626392073074),PCR,0.0636995496412996,11.50318615895651,0.1071280414832133,0.0055375570525477,,,,4.0,0.0005760445156923,0.0001034332214698,0.0,-0.482638234226657,-0.2597723680566024,-0.6251011241023021,-0.5081687323306058,0.0,0.0,0.0,-0.45369980197056625,0.13397875437557155,-0.13824190417509818,-0.08980352198798076,-2.236351943496724,22
rbf,duffing,omega=3.0,rbf(gamma=4.704725278414615),PCR,0.1330767415278762,10.46880149924896,0.1222629777824265,0.012711745612659,,,,4.0,0.0005674074331059,0.0001322785050541,0.0,-0.4824921402797424,-0.2645169821331863,-0.5194506647538537,-0.5069356174553831,0.0,0.0,0.0,-0.45369980197056625,0.1339995098392752,-0.13807625352628658,-0.08980352198798076,-2.13450741845967,25
rbf,duffing,omega=3.0,rbf(gamma=1.5623630701105855),PCR,0.0810727205219745,11.545638448520144,0.0962136861423368,0.0070219348097086,,,,4.0,0.0004552956158283,0.0001035360011241,0.0,-0.4826016499395828,-0.25957764385148535,-0.7012895290257994,-0.5079135943066372,0.0,0.0,0.0,-0.45369980197056625,0.1342689217304986,-0.1382413139393888,-0.08980352198798076,-2.312035797002873,20
rbf,duffing,omega=3.0,rbf(gamma=1.9938954765155223),PCR,0.1102959132975326,11.44260651511347,0.1133687923933178,0.0096390549785884,,,,4.0,0.0005371615184025,8.990401449138208e-05,0.0,-0.48254011196927976,-0.2600502405368588,-0.5815371349782736,-0.5074637580940188,0.0,0.0,0.0,-0.45369980197056625,0.13407219271321208,-0.1383195987454196,-0.08980352198798076,-2.192646192878782,23
rbf,duffing,omega=3.0,rbf(gamma=2.235494283465692),PCR,0.0723257274353223,11.445799591595437,0.1168751372891156,0.0063189755208042,,,,4.0,0.0005030388688639,0.0001056219962745,0.0,-0.4826200692890681,-0.26003559422952843,-0.5570608543021282,-0.5080344204528363,0.0,0.0,0.0,-0.45369980197056625,0.13415419162973116,-0.13822933463438136,-0.08980352198798076,-2.1683892908252056,24
rbf,duffing,omega=3.0,rbf(gamma=3.124726140221171),PCR,0.1583617072332476,10.542035389355936,0.1050003867727328,0.0150219290093772,,,,4.0,0.0005128416467462,0.0001364073625913,0.0,-0.48243889539713697,-0.2641810659509193,-0.6399533635206366,-0.5065385381916981,0.0,0.0,0.0,-0.45369980197056625,0.13413063492542787,-0.13805254261604752,-0.08980352198798076,-2.2543331430764226,21
rbf,duffing,omega=3.0,rbf(gamma=1.8034541136894202),PCR,0.068271222692188,11.21730550678015,0.1224460858897935,0.0060862408223545,,,,5.0,0.0006027219792595,0.0001221332684085,0.0,-0.4826286072333781,-0.2610836726605613,-0.5181724660702719,-0.5080744233906228,0.0,0.0,0.0,0.5107980763682232,0.13391464671870532,-0.13813451487177758,-0.08980352198798076,-1.166104594791705,34
rbf,duffing,omega=3.0,rbf(gamma=4.470988566931384),PCR,0.1410337505335213,10.376200232820434,0.1297284599391425,0.0135920421126246,,,,5.0,0.0004850117774609,0.0001359168102129,0.0,-0.48247538447254323,-0.26494173444180086,-0.4673373552874839,-0.5067843102100243,0.0,0.0,0.0,0.5107980763682232,0.13419751188718548,-0.13805535972545538,-0.08980352198798076,-1.1181086787084606,36
rbf,duffing,omega=3.0,rbf(gamma=3.6069082273788404),PCR,0.1429534440666368,10.325640424809269,0.1299368454350962,0.0138445111572125,,,,5.0,0.0005128206861242,0.0001448220321152,0.0,-0.48247134199694724,-0.26517364698472956,-0.4658827060617579,-0.5067409152906122,0.0,0.0,0.0,0.5107980763682232,0.13413068529514757,-0.13800421944868826,-0.08980352198798076,-1.1168424751096129,37
rbf,duffing,omega=3.0,rbf(gamma=1.6905692603043003),PCR,0.0679544177579798,11.27357430175194,0.1409470790336496,0.0060277615545071,,,,5.0,0.0007296289683077,0.0001285214303894,0.0,-0.48262927435872544,-0.2608255735924921,-0.3890250163943518,-0.5080844749322669,0.0,0.0,0.0,0.5107980763682232,0.13360968108029914,-0.1380978293882129,-0.08980352198798076,-1.0368205362795238,43
rbf,duffing,omega=3.0,rbf(gamma=3.9877909530310447),PCR,0.1919966338147334,10.559075932105854,0.1234625909240466,0.018183090551603,,,,5.0,0.0005217930458312,0.0001319496044374,0.0,-0.4823680672323633,-0.2641029027664162,-0.5110766830636111,-0.5059951909841304,0.0,0.0,0.0,0.5107980763682232,0.13410912413900816,-0.13807814231342197,-0.08980352198798076,-1.160574274418131,35
rbf,duffing,omega=3.0,rbf(gamma=3.3811385206086007),PCR,0.1489664954521962,10.33128336821553,0.1494542326662414,0.0144189729526242,,,,5.0,0.0005163266954443,0.0001505731990389,0.0,-0.4824586797604683,-0.26514776339445445,-0.32964024785205753,-0.5066421755684493,0.0,0.0,0.0,0.5107980763682232,0.13412226012976797,-0.1379711920551613,-0.08980352198798076,-0.9804832864012398,46
rbf,duffing,omega=3.0,rbf(gamma=1.6036112109695864),PCR,0.0705392962057279,11.43548528058255,0.1554330367649145,0.0061684567357629,,,,5.0,0.0005384370980873,0.0001090432665358,0.0,-0.4826238311419498,-0.2600829048936636,-0.2879047963845785,-0.5080602919435673,0.0,0.0,0.0,0.5107980763682232,0.13406912741337454,-0.13820968720616705,-0.08980352198798076,-0.934822247511213,47
rbf,duffing,omega=3.0,rbf(gamma=3.2072224219391727),PCR,0.1454699040830283,10.462466859193142,0.1670140251302035,0.0139039775266009,,,,5.0,0.0005701547330968,0.0001329149024607,0.0,-0.4824660428551681,-0.26454603846353386,-0.20706291397999732,-0.5067306940838436,0.0,0.0,0.0,0.5107980763682232,0.1339929079011006,-0.13807259886839432,-0.08980352198798076,-0.8575219328782229,53
rbf,duffing,omega=3.0,rbf(gamma=2.2883916839766973),PCR,0.0761806492949152,11.493086571975166,0.1576194852878424,0.0066283890596173,,,,5.0,0.0006305408114514,0.0001194886014166,0.0,-0.48261195162483,-0.25981869380409844,-0.2726421427319775,-0.5079812377919529,0.0,0.0,0.0,0.5107980763682232,0.1338477962797914,-0.13814970247781438,-0.08980352198798076,-0.9192946570145585,49
rbf,duffing,omega=3.0,rbf(gamma=6.249452280442342),PCR,0.2412702466726396,10.149511003278985,0.1186621533684897,0.0237716128978719,,,,5.0,0.0005615017631245,0.0001587441592814,0.0,-0.48226430724460073,-0.2659815341907612,-0.5445864661767713,-0.5050346238094656,0.0,0.0,0.0,0.5107980763682232,0.1340137015432121,-0.13792426844417902,-0.08980352198798076,-1.1952724828091965,33
rbf,duffing,omega=3.0,rbf(gamma=2.577620962286097),PCR,0.1404462147342753,10.628510505135006,0.1736229805046111,0.0132141013236446,,,,5.0,0.0005492828077123,0.0001338727619888,0.0,-0.48247662170082434,-0.26378441365358574,-0.1609286483765233,-0.5068492714812455,0.0,0.0,0.0,0.5107980763682232,0.1340430644771678,-0.1380670981406294,-0.08980352198798076,-0.8106653309933592,56
rbf,duffing,omega=3.0,rbf(gamma=2.0705224568374176),PCR,0.0783734406257796,11.638598872627984,0.1617183801644775,0.0067339240301597,,,,5.0,0.000664177354808,0.0001178113698915,0.0,-0.48260733406203205,-0.2591512441242195,-0.2440295263339809,-0.507963098215478,0.0,0.0,0.0,0.5107980763682232,0.13376696550762152,-0.13815933436406466,-0.08980352198798076,-0.890050950857983,52
rbf,duffing,omega=3.0,rbf(gamma=8.941977133862768),PCR,0.2355098204759592,10.069725478724653,0.1394700707453224,0.0233879087343091,,,,5.0,0.0005151981331681,0.0001499642726775,0.0,-0.482276437504937,-0.2663475020339185,-0.3993353739035108,-0.5051005757018378,0.0,0.0,0.0,0.5107980763682232,0.1341249721373384,-0.13797468895428347,-0.08980352198798076,-1.050427249798657,42
rbf,duffing,omega=3.0,rbf(gamma=9.40945055682923),PCR,0.2185596033086589,10.116818520683044,0.1433197403872654,0.0216035903838574,,,,5.0,0.0005666154530974,0.0001585785860727,0.0,-0.4823121311393966,-0.26613149118371104,-0.37246249132440157,-0.5054072681565508,0.0,0.0,0.0,0.5107980763682232,0.13400141301805762,-0.1379252192862592,-0.08980352198798076,-1.0235397061227727,44
rbf,duffing,omega=3.0,rbf(gamma=1.2888104811430485),PCR,0.0686238640845509,11.743416329395334,0.1561970927920861,0.0058436031014906,,,,5.0,0.0004688493764339,0.0001037096162707,0.0,-0.48262786464389795,-0.25867045743023404,-0.2825712509607482,-0.5081161284810843,0.0,0.0,0.0,0.5107980763682232,0.13423635117400762,-0.13824031691463795,-0.08980352198798076,-0.9280552242228143,48
rbf,duffing,omega=3.0,rbf(gamma=4.576783367953395),PCR,0.1436593341275089,10.612135635830228,0.1819325869152883,0.013537268939766,,,,5.0,0.0006766030669456,0.0001475963068606,0.0,-0.4824698555391897,-0.26385952346372893,-0.10292287174576897,-0.5067937247401345,0.0,0.0,0.0,0.5107980763682232,0.13373710572398692,-0.13798828754043663,-0.08980352198798076,-0.7527742934169556,62
rbf,duffing,omega=3.0,rbf(gamma=7.213816454757681),PCR,0.2376461234875218,10.126703206792133,0.137512108814172,0.0234672744559284,,,,5.0,0.0004630899167342,0.0001520998568613,0.0,-0.4822719388947991,-0.266086151164004,-0.41300306125436986,-0.5050869341518435,0.0,0.0,0.0,0.5107980763682232,0.13425019152525514,-0.13796242487289198,-0.08980352198798076,-1.0637473931191166,41
rbf,duffing,omega=3.0,rbf(gamma=7.975581906062089),PCR,0.2489148014204256,10.174131812124562,0.1309289753932381,0.02446545867666,,,,5.0,0.0005384448038174,0.0001602052713315,0.0,-0.48224820940112884,-0.26586860111975197,-0.4589570749432114,-0.504915364112879,0.0,0.0,0.0,0.5107980763682232,0.13406910889601062,-0.13791587767352223,-0.08980352198798076,-1.1094183363658063,38
rbf,duffing,omega=3.0,rbf(gamma=4.141044913674835),PCR,0.1550053165706479,10.806972493777964,0.1782018804544881,0.0143430842134456,,,,5.0,0.0007573901158678,0.0001470442552884,0.0,-0.4824459632582877,-0.2629658272065575,-0.12896532369175148,-0.5066552194872644,0.0,0.0,0.0,0.5107980763682232,0.1335429692612571,-0.13799145782305303,-0.08980352198798076,-0.777930142712411,61
rbf,duffing,omega=3.0,rbf(gamma=6.4144448438783455),PCR,0.2263756370085002,10.18308163655033,0.177213542840754,0.0222305629168252,,,,5.0,0.0005796118552909,0.0001449254535581,0.0,-0.48229567219689146,-0.26582754921265445,-0.1358644820904416,-0.5052995027764969,0.0,0.0,0.0,0.5107980763682232,0.13397018182959708,-0.13800362552736078,-0.08980352198798076,-0.7866614351205558,59
